numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
90044,2025,158127,30/11/2025,30/11/2026,90,324064 - Bancada profissional,"Bancada Profissional Material: Metal E Madeira, Comprimento: 3M, Largura: 1,80M, Altura: 0,80M, Espessura: 2,50CM, Aplicação: Laboratório De Oficina Mecânica, Componentes: Gaveteiro Fixo De 04 Gavetas",Unidade,08.532.500/0001-86 - GERACAO COMERCIO E SERVICOS LTDA,CD 90,"637,0000",2
90044,2025,158127,30/11/2025,30/11/2026,92,343639 - Pufe,"Pufe Material Estrutura: Compensado, Revestimento Externo: Curvin, Formato: Redondo, Cor: Bege, Altura: 55CM, Diâmetro: 80CM, Características Adicionais: Assento Dobrado E No Fundo, Reforço Nos Locais Dos",Unidade,62.081.750/0001-92 - GMF SERVICOS LTDA,COMP,"266,0000",4
90044,2025,158127,30/11/2025,30/11/2026,93,462069 - Pufe,"Pufe Material Estrutura: Couro Sintético, Revestimento Interno: Flocos De Isopor, Revestimento Externo: Couro Sintético, Formato: Redondo, Cor: Amarelo, Altura: 100CM, Largura: 90CM, Profundidade: 90CM",Unidade,62.081.750/0001-92 - GMF SERVICOS LTDA,ISOP,"339,0000",4
90044,2025,158127,30/11/2025,30/11/2026,94,463345 - Pufe,"Pufe Material Estrutura: Madeira Maciça, Revestimento Interno: Espuma De Poliuretano, Revestimento Externo: Couro Sintético, Formato: Quadrado, Largura: 40CM, Características Adicionais: Com Pés",Unidade,62.081.750/0001-92 - GMF SERVICOS LTDA,MAD,"163,0000",10
90044,2025,158127,30/11/2025,30/11/2026,95,486517 - Pulpito portatil,"Pulpito Portatil Material: Mdf, Revestimento: Melamínico, Espessura Do Tampo: 18MM, Altura: 105CM, Profundidade: 50CM, Largura: 75CM",Unidade,62.081.750/0001-92 - GMF SERVICOS LTDA,MDF,"758,0000",2
90044,2025,158127,30/11/2025,30/11/2026,96,266205 - Quadro,"Quadro Tipo: Com Moldura, Material Moldura: Alumínio, Comprimento: 253CM, Largura: 96CM, Características Adicionais: Fundo Em Mdf 6mm Revestido Em Laminado Melamínico, Aplicação: Identificação Geral, Espessura: 3CM",Unidade,57.080.860/0001-08 - F J C ALVES,GFX,"482,2800",15
90044,2025,158127,30/11/2025,30/11/2026,97,458677 - Quadro branco,"Quadro Branco Material: Fórmica Branca, Acabamento Superficial Moldura: Alumínio, Cor Moldura: Natural, Finalidade: Lançamento Informações, Largura: 1,00M, Comprimento: 1,20M, Características Adicionais: Calha Pincel/Apagador, Tipo Fixação: Parede, Material Moldura: Alumínio",Unidade,57.080.860/0001-08 - F J C ALVES,GFX,"156,4300",3
90044,2025,158127,30/11/2025,30/11/2026,98,233754 - Quadro avisos,"Quadro Avisos Comprimento: 120CM, Finalidade: Anexar Avisos, Material Moldura: Madeira, Características Adicionais: Sem Porta, Altura: 90CM",Unidade,57.080.860/0001-08 - F J C ALVES,GFX,"100,3000",4
90044,2025,158127,30/11/2025,30/11/2026,99,433429 - Quadro flip chart,"Quadro Flip Chart Material Perfil: Madeira, Material Fundo: Madeira, Largura: 0,64M, Altura: 1,90M",Unidade,62.081.750/0001-92 - GMF SERVICOS LTDA,MAD,"137,0000",2
90044,2025,158127,30/11/2025,30/11/2026,102,388668 - Sofá,"Sofá Material Estrutura: Madeira Maciça, Material Estofamento: Espuma De Poliuretano Injetado Indeformável, Revestimento: Couro Natural, Características Adicionais: Almofadas Assentos Removíveis/Pés Estsrutura Tubu-, Quantidade Assentos: 2UN, Largura: 145CM, Profundidade: 70CM, Altura: 70CM",Unidade,10.902.067/0001-75 - ESCRIBLU COMERCIO DE MOVEIS LTDA,SOFA,"3.431,3100",4
